1741914632.1934,2025-03-13 18:10:32.193,29,false,0.0,4678.462,4660.513,4180.513,4176.41,4205.128
1741914632.2012,2025-03-13 18:10:32.201,30,false,0.0,4662.564,4625.641,4153.846,4179.487,4215.385
1741914632.2092,2025-03-13 18:10:32.209,31,false,0.0,4662.051,4586.667,4147.692,4196.923,4221.538
1741914632.217,2025-03-13 18:10:32.217,32,false,0.0,4682.564,4607.179,4187.179,4221.026,4234.359
1741914632.2247,2025-03-13 18:10:32.224,33,false,0.0,4696.41,4650.256,4211.795,4221.538,4240.0
1741914632.2325,2025-03-13 18:10:32.232,34,false,0.0,4693.846,4646.154,4190.256,4203.077,4232.821
1741914632.2405,2025-03-13 18:10:32.240,35,false,0.0,4686.667,4615.385,4164.615,4200.0,4234.359
1741914632.2485,2025-03-13 18:10:32.248,36,false,0.0,4666.154,4607.179,4159.487,4197.949,4233.333
1741914632.2563,2025-03-13 18:10:32.256,37,false,0.0,4631.795,4611.282,4170.769,4175.897,4217.436
1741914632.264,2025-03-13 18:10:32.264,38,false,0.0,4616.41,4627.692,4191.282,4175.385,4214.872
1741914632.2718,2025-03-13 18:10:32.271,39,false,0.0,4615.897,4652.308,4189.744,4197.436,4221.026
1741914632.2796,2025-03-13 18:10:32.279,40,false,0.0,4602.051,4631.795,4158.462,4190.769,4211.795
1741914632.2874,2025-03-13 18:10:32.287,41,false,0.0,4593.846,4586.667,4152.821,4180.0,4210.256
1741914632.2952,2025-03-13 18:10:32.295,42,false,0.0,4603.59,4601.026,4175.385,4195.897,4226.154
1741914632.3031,2025-03-13 18:10:32.303,43,false,0.0,4597.436,4654.359,4185.641,4200.513,4228.718
1741914632.3111,2025-03-13 18:10:32.311,44,false,0.0,4566.154,4666.667,4171.795,4187.179,4214.359
1741914632.3191,2025-03-13 18:10:32.319,45,false,0.0,4551.282,4621.538,4147.692,4182.564,4206.667
1741914632.3271,2025-03-13 18:10:32.327,46,false,0.0,4556.41,4574.359,4134.872,4178.974,4208.205
1741914632.3351,2025-03-13 18:10:32.335,47,false,0.0,4550.769,4592.821,4161.026,4185.641,4221.026
1741914632.343,2025-03-13 18:10:32.343,48,false,0.0,4543.59,4648.205,4191.282,4209.231,4233.846
1741914632.351,2025-03-13 18:10:32.351,49,false,0.0,4559.487,4664.615,4189.231,4217.436,4237.949
1741914632.359,2025-03-13 18:10:32.359,50,false,0.0,4563.077,4644.103,4177.436,4201.538,4232.821
1741914632.367,2025-03-13 18:10:32.367,51,false,0.0,4530.256,4633.846,4151.282,4187.179,4216.923
1741914632.375,2025-03-13 18:10:32.375,52,false,0.0,4503.59,4617.436,4124.615,4182.564,4198.974
1741914632.3829,2025-03-13 18:10:32.382,53,false,0.0,4492.308,4578.462,4134.872,4180.513,4190.769
1741914632.3907,2025-03-13 18:10:32.390,54,false,0.0,4476.923,4582.564,4160.0,4185.128,4192.308
1741914632.3987,2025-03-13 18:10:32.398,55,false,0.0,4476.923,4631.795,4167.692,4204.103,4208.205
1741914632.4065,2025-03-13 18:10:32.406,56,false,0.0,4490.256,4656.41,4173.333,4214.359,4225.128
1741914632.4145,2025-03-13 18:10:32.414,57,false,0.0,4485.641,4658.462,4181.538,4203.077,4226.154
1741914632.4222,2025-03-13 18:10:32.422,58,false,0.0,4476.923,4666.667,4179.487,4204.103,4228.718
1741914632.4302,2025-03-13 18:10:32.430,59,false,0.0,4489.744,4664.615,4172.308,4216.923,4237.436
1741914632.438,2025-03-13 18:10:32.438,60,false,0.0,4515.385,4652.308,4176.923,4221.538,4245.641
1741914632.446,2025-03-13 18:10:32.446,61,false,0.0,4538.974,4650.256,4194.872,4250.769,4270.256
1741914632.4538,2025-03-13 18:10:32.453,62,false,0.0,4536.923,4619.487,4195.385,4276.923,4288.205
1741914632.4617,2025-03-13 18:10:32.461,63,false,0.0,4516.41,4586.667,4187.692,4252.821,4277.949
1741914632.4695,2025-03-13 18:10:32.469,64,false,450.0,4522.051,4611.282,4205.641,4243.077,4280.0
1741914632.4775,2025-03-13 18:10:32.477,65,false,450.0,4536.41,4652.308,4223.077,4266.667,4295.897
1741914632.4853,2025-03-13 18:10:32.485,66,false,1023.0,4522.564,4668.718,4211.282,4259.487,4288.718
1741914632.4933,2025-03-13 18:10:32.493,67,false,450.0,4522.564,4666.667,4205.128,4252.308,4290.256
1741914632.501,2025-03-13 18:10:32.501,68,false,1023.0,4560.0,4672.821,4219.487,4282.051,4325.641
1741914632.509,2025-03-13 18:10:32.509,69,false,450.0,4592.821,4699.487,4227.692,4306.154,4355.897
1741914632.5168,2025-03-13 18:10:32.516,70,false,258.0,4630.769,4701.538,4231.795,4338.462,4393.846
1741914632.5247,2025-03-13 18:10:32.524,71,false,450.0,4693.846,4668.718,4260.513,4393.846,4449.231
1741914632.5325,2025-03-13 18:10:32.532,72,false,450.0,4729.744,4660.513,4297.436,4412.308,4471.795
1741914632.5402,2025-03-13 18:10:32.540,73,false,1023.0,4723.077,4685.128,4310.769,4389.744,4465.641
1741914632.548,2025-03-13 18:10:32.548,74,false,450.0,4713.333,4699.487,4300.513,4379.487,4467.692
1741914632.5558,2025-03-13 18:10:32.555,75,false,1023.0,4718.462,4695.385,4281.026,4388.718,4477.436
1741914632.5636,2025-03-13 18:10:32.563,76,false,450.0,4736.923,4672.821,4269.231,4404.615,4494.872
1741914632.5714,2025-03-13 18:10:32.571,77,false,450.0,4771.282,4672.821,4290.769,4429.744,4528.718
1741914632.5791,2025-03-13 18:10:32.579,78,false,450.0,4824.103,4728.205,4333.333,4459.487,4566.667
1741914632.5871,2025-03-13 18:10:32.587,79,false,1023.0,4885.128,4754.872,4354.359,4490.769,4607.692
1741914632.5951,2025-03-13 18:10:32.595,80,false,450.0,4919.487,4717.949,4357.949,4512.821,4639.487
1741914632.6029,2025-03-13 18:10:32.602,81,false,450.0,4917.949,4720.0,4386.154,4513.333,4645.641
1741914632.6107,2025-03-13 18:10:32.610,82,false,450.0,4932.308,4754.872,4421.538,4512.821,4656.923
1741914632.6186,2025-03-13 18:10:32.618,83,false,1023.0,4972.308,4720.0,4428.718,4527.179,4677.949
1741914632.6266,2025-03-13 18:10:32.626,84,false,450.0,4985.641,4666.667,4436.923,4532.308,4672.308
1741914632.6346,2025-03-13 18:10:32.634,85,false,450.0,4958.462,4705.641,4454.359,4504.103,4647.692
1741914632.6426,2025-03-13 18:10:32.642,86,false,450.0,4925.641,4736.41,4440.513,4465.128,4629.231
1741914632.6506,2025-03-13 18:10:32.650,87,false,1023.0,4912.308,4668.718,4418.462,4452.308,4617.436
1741914632.6585,2025-03-13 18:10:32.658,88,false,450.0,4903.59,4646.154,4439.487,4451.795,4605.641
1741914632.6663,2025-03-13 18:10:32.666,89,false,450.0,4880.513,4715.897,4453.846,4433.333,4590.769
1741914632.6741,2025-03-13 18:10:32.674,90,false,450.0,4856.923,4726.154,4425.641,4414.359,4573.333
1741914632.6821,2025-03-13 18:10:32.682,91,false,1023.0,4850.769,4658.462,4407.179,4414.359,4565.128
1741914632.6901,2025-03-13 18:10:32.690,92,false,450.0,4842.051,4637.949,4413.846,4400.0,4553.333
1741914632.698,2025-03-13 18:10:32.698,93,false,450.0,4813.333,4681.026,4413.846,4374.359,4529.744
1741914632.706,2025-03-13 18:10:32.706,94,false,450.0,4786.154,4715.897,4398.974,4368.205,4521.538
1741914632.714,2025-03-13 18:10:32.714,95,false,1023.0,4777.949,4695.385,4372.308,4361.538,4522.051
1741914632.7218,2025-03-13 18:10:32.721,96,false,450.0,4784.103,4652.308,4360.0,4348.718,4515.385
1741914632.7298,2025-03-13 18:10:32.729,97,false,450.0,4776.923,4648.205,4369.231,4346.154,4505.128
1741914632.7377,2025-03-13 18:10:32.737,98,false,450.0,4760.0,4674.872,4366.667,4342.051,4495.897
1741914632.7457,2025-03-13 18:10:32.745,99,false,1023.0,4751.282,4689.231,4353.333,4335.897,4493.333
1741914632.7535,2025-03-13 18:10:32.753,100,false,450.0,4742.564,4662.564,4354.872,4340.513,4499.487
1741914632.7615,2025-03-13 18:10:32.761,101,false,450.0,4725.128,4623.59,4362.051,4332.308,4486.667
1741914632.7693,2025-03-13 18:10:32.769,102,false,450.0,4697.436,4635.897,4367.179,4308.718,4449.231
1741914632.7772,2025-03-13 18:10:32.777,103,false,1023.0,4676.923,4678.974,4363.59,4303.077,4434.872
1741914632.7852002,2025-03-13 18:10:32.785,104,false,450.0,4672.308,4685.128,4343.077,4308.718,4443.59
1741914632.7932,2025-03-13 18:10:32.793,105,false,450.0,4663.59,4678.974,4325.128,4306.667,4437.436
1741914632.801,2025-03-13 18:10:32.801,106,false,450.0,4646.667,4672.821,4327.179,4301.538,4429.231
1741914632.809,2025-03-13 18:10:32.809,107,false,1023.0,4637.436,4637.949,4326.154,4295.385,4427.692
1741914632.8167,2025-03-13 18:10:32.816,108,false,450.0,4640.513,4629.744,4323.077,4296.923,4422.051
1741914632.8247,2025-03-13 18:10:32.824,109,false,450.0,4640.513,4668.718,4334.359,4300.513,4419.487
1741914632.8325,2025-03-13 18:10:32.832,110,false,450.0,4622.051,4672.821,4322.564,4281.538,4407.692
1741914632.8403,2025-03-13 18:10:32.840,111,false,1023.0,4599.487,4640.0,4290.256,4263.077,4387.179
1741914632.8481,2025-03-13 18:10:32.848,112,false,450.0,4603.59,4617.436,4293.333,4272.821,4388.205
1741914632.8561,2025-03-13 18:10:32.856,113,false,450.0,4607.179,4605.128,4328.205,4278.974,4394.872
1741914632.8638,2025-03-13 18:10:32.863,114,false,450.0,4573.846,4621.538,4330.769,4257.436,4376.41
1741914632.8716,2025-03-13 18:10:32.871,115,false,1023.0,4548.205,4654.359,4296.41,4235.385,4350.256
1741914632.8794,2025-03-13 18:10:32.879,116,false,450.0,4549.231,4648.205,4274.359,4226.154,4331.795
1741914632.8872,2025-03-13 18:10:32.887,117,false,450.0,4535.897,4611.282,4263.59,4219.487,4318.462
1741914632.895,2025-03-13 18:10:32.895,118,false,450.0,4514.872,4603.077,4256.923,4214.359,4307.692
1741914632.9027,2025-03-13 18:10:32.902,119,false,1023.0,4523.59,4637.949,4264.103,4214.359,4301.026
1741914632.9105,2025-03-13 18:10:32.910,120,false,450.0,4540.513,4654.359,4259.487,4211.282,4294.872
1741914632.9183,2025-03-13 18:10:32.918,121,false,450.0,4538.462,4635.897,4234.872,4203.077,4287.692
1741914632.9261,2025-03-13 18:10:32.926,122,false,450.0,4535.897,4627.692,4222.051,4209.231,4293.333
1741914632.9341,2025-03-13 18:10:32.934,123,false,1023.0,4543.59,4617.436,4222.051,4218.974,4302.051
1741914632.942,2025-03-13 18:10:32.942,124,false,450.0,4551.282,4578.462,4218.974,4206.154,4286.154
1741914632.95,2025-03-13 18:10:32.950,125,false,450.0,4555.897,4580.513,4235.385,4200.0,4276.41
1741914632.958,2025-03-13 18:10:32.958,126,false,450.0,4541.538,4629.744,4246.154,4206.154,4283.077
1741914632.966,2025-03-13 18:10:32.966,127,false,230.0,4517.949,4654.359,4227.692,4201.026,4268.718
1741914632.974,2025-03-13 18:10:32.974,0,false,450.0,4516.923,4625.641,4224.103,4191.795,4248.718
1741914632.9819,2025-03-13 18:10:32.981,1,false,450.0,4500.0,4594.872,4213.846,4169.231,4233.846
1741914632.9899,2025-03-13 18:10:32.989,2,false,1023.0,4443.077,4576.41,4180.0,4140.513,4207.179
1741914632.9979,2025-03-13 18:10:32.997,3,false,450.0,4404.615,4560.0,4174.359,4126.154,4183.59
1741914633.0057,2025-03-13 18:10:33.005,4,false,1023.0,4380.513,4553.846,4171.795,4094.359,4145.128
